contentId,name,brewery,price,description,imageUrl,oldId,purchaseUrl
58krfsqq,北の錦 特別純米  ～暖簾ラベル～,価格,1628,<p>商品詳細 爽やかなブドウを思わせる香り。 軽快な口当たり・キレの良いお酒です。 辛口で、ほのかな苦みがお料理をきりっと引き立たせる、 飲み飽きない、食中に最適なお酒です。 購入ページへ（外部サイト） その他商品一覧 飲める・買えるお店 該当するリストがありません</p>,https://storage.googleapis.com/studio-cms-assets/projects/YPqrD0nkW5/s-1280x1280_v-fms_webp_f020cb13-1d03-4285-8e0e-c753d60d9862.jpg,58KRFSQq,https://kitanonishik.official.ec/items/13426591
vyoy3qzz,純米大吟醸酒 BANG,価格,3950,<p>商品詳細 上品で落ち着いた吟醸香に華やかでキレのある味わい 淡く香りたつ上品な吟醸香が一見控えめな印象を与える香り。 しかし、口に含むと丸みがありながらも疾走感のある華やかな味わいが口の中を突き抜ける。 鋭くキレるあと味が流星のように消えてなくなる。 BANGという名前を冠するにふさわしい味わいのお酒です。 「IWC(インターナショナル・ワイン・チャレンジ)2023 」 SAKE部門 純米大吟醸酒の部にて『Commended』を受賞！ 購入ページへ（外部サイト） その他商品一覧 飲める・買えるお店 該当するリストがありません</p>,https://storage.googleapis.com/studio-cms-assets/projects/YPqrD0nkW5/s-920x920_v-fs_webp_f72a0d9e-679b-466b-a222-8728d32cddae.jpg,VYOY3qzz,https://banshoyoshidaya.stores.jp/items/6482b9c8a07891002e09f3d0
mza7o2lr,水尾 辛口吟醸 生詰,価格,1320,<p>商品詳細 長野県飯山市産「ひとごこち」または「山恵錦」100％使用 59％精米の長野県飯山産ひとごこちを100％使用した特別本醸造を生詰めしました。ふくよかな香りを持ちながら、すっきりとした辛口のお酒に仕上げてあります。様々なお食事に合わせやすい、香りと味のバランスの良いお酒です。 購入ページへ（外部サイト） その他商品一覧 飲める・買えるお店 該当するリストがありません</p>,https://storage.googleapis.com/studio-cms-assets/projects/YPqrD0nkW5/s-636x680_v-fs_webp_d3951b71-af5c-41c5-b4e4-e3a266d37fcb.png,MZA7o2Lr,https://e-mizuo.com/item-list?categoryId=58184
uauyu61g,芳水しぼりたて生酒一番,価格,1320,<p>商品詳細 贅沢な搾りたてのフレッシュな生吟醸酒。 しっかりした旨み・・・ほのぼのとした余韻・・・ロックでもお楽しみ下さい。 購入ページへ（外部サイト） その他商品一覧 飲める・買えるお店 該当するリストがありません</p>,https://storage.googleapis.com/studio-cms-assets/projects/YPqrD0nkW5/s-600x600_v-fs_webp_d585184c-f09d-44c3-bc5f-d242e20e2474.jpg,UAuyu61G,https://amzn.to/3ZfNEJi
hdzafhep,粹府　生原酒,価格,1425,<p>商品詳細 満足感のある味わい。お米は日本晴を使用。 購入ページへ（外部サイト） その他商品一覧 飲める・買えるお店 該当するリストがありません</p>,https://storage.googleapis.com/studio-cms-assets/projects/YPqrD0nkW5/s-1280x1280_v-fms_webp_71cb26a4-b556-4035-963d-8ec460aca3b1.jpg,HDZafheP,https://miyakesuifu.base.shop/items/47237055
wfijdw4n,純米吟醸　媛,価格,2127,"<p>商品詳細 幻の米「都」でつくった純米吟醸。華やかな香りで女性に人気。 購入ページへ（外部サイト） その他商品一覧 粹府（SUIFU） 粹府　生原酒 ml ¥ 1,425 (税込) 媛（HIME） 純米吟醸　媛 ml ¥ 2,127 (税込) 飲める・買えるお店 該当するリストがありません</p>",https://storage.googleapis.com/studio-cms-assets/projects/YPqrD0nkW5/s-640x640_v-fs_webp_284ff219-284a-4ad8-82ea-23bb6ae317d6.jpg,wFijdw4n,https://miyakesuifu.base.shop/items/46561775
rur7zr87,紀州かつらぎ川上酒 初桜 しぼりたて生酒,価格,1418,<p>商品詳細 その年に採れた新米でお酒をつくることから新酒と呼ばれるようになったこの時期のお酒。 今年も新酒一本目を味わってもらいたいという想いから「しぼりたて生酒」を販売しています。フレッシュで濃厚な米の味わいが特徴です。 冷から常温、寒くなってきたのでぬる燗とお好きな温度帯でお楽しみください。 おすすめの食べ合わせはタコの唐揚げです。 購入ページへ（外部サイト） その他商品一覧 飲める・買えるお店 該当するリストがありません</p>,https://storage.googleapis.com/studio-cms-assets/projects/YPqrD0nkW5/s-600x600_v-fs_webp_ffda6008-27a9-4afc-ad83-a4f6332615ba.jpg,RUR7Zr87,https://www.hatsusakura.co.jp/SHOP/SB04.html
oxjngogu,初桜 特別純米 生原酒 玉栄,価格,1487,"<p>商品詳細 安井利晴蔵元杜氏と、太郎次期蔵元が親子鷹で挑む県内最小クラスの小仕込みで醸す手造り酒「初桜」 こちらは利晴蔵元杜氏の責任醸造酒。 硬質な玉栄の特性を活かし、すっきりと透明感ある味わいに仕上げています。 すっきりした笑顔こぼれる酒です。 購入ページへ（外部サイト） その他商品一覧 初桜（HATSUSAKURA） 紀州かつらぎ川上酒 初桜 しぼりたて生酒 ml ¥ 1,418 (税込) 初桜（HATSUSAKURA） 初桜 特別純米 生原酒 玉栄 ml ¥ 1,487 (税込) 飲める・買えるお店</p>",https://storage.googleapis.com/studio-cms-assets/projects/YPqrD0nkW5/s-465x580_webp_804cfdee-4a0f-4a96-bac0-b244dc0bdb65.jpg,OxJNgOGu,https://item.rakuten.co.jp/tokuriya/8487/
14hcqjzw,於多福 純米吟醸,価格,1870,<p>商品詳細 穏やかな香りと味わいの調和が取れた純米吟醸。幅広い料理に合うため、食中酒として用いられることが多いすっきり辛口の酒です。冷やしても常温でも楽しめます。 購入ページへ（外部サイト） その他商品一覧 飲める・買えるお店 該当するリストがありません</p>,https://storage.googleapis.com/studio-cms-assets/projects/YPqrD0nkW5/s-1080x1080_7a51ee48-1161-4028-a37a-a4280b0a69ee.webp,14HCQjzW,https://www.tsukasyuzou.jp/products/%E6%96%BC%E5%A4%9A%E7%A6%8F-%E7%B4%94%E7%B1%B3%E5%90%9F%E9%86%B8-720ml
tcuasf0q,【火入れ】9代目於多福　純米吟醸,価格,1870,"<p>商品詳細 9代目が昨年リリースした「ごあいさつ」シリーズ改め「9代目　於多福」として、ラベルを大幅にリニューアルしました。日本酒をより手軽に、ポップに愉しんでもらいたいという思いからこのような装いで新たにスタートします。 「9代目於多福　純米吟醸　火入れ」。丁寧に醸造された辛口の純米吟醸です。 720ml（通常の日本酒のサイズ）、1800ml（一升瓶）両方お選びいただけます。「容量」のタブから選択してください。 一緒に買うものを迷ったときは、同時発売の「9代目於多福　純米　火入れ」 、「9代目於多福　特別純米　火入れ」をお試しください。 購入ページへ（外部サイト） その他商品一覧 於多福（OTAFUKU） 於多福 純米吟醸 ml ¥ 1,870 (税込) 於多福（OTAFUKU） 【火入れ】9代目於多福　純米吟醸 ml ¥ 1,870 (税込) 飲める・買えるお店</p>",https://storage.googleapis.com/studio-cms-assets/projects/YPqrD0nkW5/s-1170x1170_v-fs_webp_552c190f-f6c0-43dc-891a-b14b8b1ddffa.jpg,TcuASf0Q,https://www.tsukasyuzou.jp/products/%E6%96%BC%E5%A4%9A%E7%A6%8F-%E7%B4%94%E7%B1%B3%E5%90%9F%E9%86%B8-720ml
ud62raun,萩錦 純米吟醸 美山錦 荒走り 無濾過生原酒,価格,1760,<p>商品詳細 日本有数の清流安倍川の伏流水で醸す、静岡らしいきれいで柔らかなお酒を造り出します。 こちらは、長野県産「美山錦」と「静岡酵母」で造った人気商品。荒走りは限定出荷の特別なお酒です。 フレッシュで強さを感じる荒走り部分だけを瓶詰めした1本。出来たばかりの新酒をぜひお楽しみください。 購入ページへ（外部サイト） その他商品一覧 飲める・買えるお店 該当するリストがありません</p>,https://storage.googleapis.com/studio-cms-assets/projects/YPqrD0nkW5/s-3200x2400_ef87c5e1-2fa3-4702-9e0c-6d941988f32d.webp,uD62RAun,https://imadeya.co.jp/products/8181857452197
1vjh3qvd,特別純米酒　カルイワノイ,価格,1815,<p>商品詳細 2020年に磐乃井酒造として初めて低アルコール原酒に挑戦してできたお酒。 磐乃井の日本酒は16度や17度の原酒をアルコール調整して15度にしている商品が多いですが、13度で原酒になるように仕上げました。 「軽い」と「磐乃井」で「カルイワノイ」という商品名となっており、原酒ならではの旨味があり、軽快で甘みと酸味のバランスが良い味わいとなっております。 購入ページへ（外部サイト） その他商品一覧 飲める・買えるお店 該当するリストがありません</p>,https://storage.googleapis.com/studio-cms-assets/projects/YPqrD0nkW5/s-640x480_v-fs_webp_90cfda09-0f74-4b1e-acbe-22e8b505e7da.jpg,1VJH3qvD,https://iwanoi.shop-pro.jp/?pid=151814130
da6yygsd,純米酒　真心,価格,2860,"<p>商品詳細 米の旨味が感じられ、コクのあるしっかりした味わいです。 米、酵母、麹、水を岩手のものを使用し、 南部杜氏の技で仕込んだオールいわてのお酒です。 購入ページへ（外部サイト） その他商品一覧 カルイワノイ（KARUIWANOI） 特別純米酒　カルイワノイ ml ¥ 1,815 (税込) 真心（MAGOKORO） 純米酒　真心 ml ¥ 2,860 (税込) 飲める・買えるお店</p>",https://storage.googleapis.com/studio-cms-assets/projects/YPqrD0nkW5/s-399x598_webp_20ca8936-a448-406b-810f-785735c48b32.jpg,DA6yYgsd,https://item.rakuten.co.jp/mizusato/12042453435/
efc0ww5g,八千代　純米吟醸,価格,1850,"<p>商品詳細 自社田で、減農薬栽培した酒米「山田錦」を使用し、米の旨味を引き出しました。 香りは控えめで旨味が口の中にふくらみ、キレのあるお酒。 【オススメのお食事】ローストビーフ、山菜のてんぷら、焼き鳥、焼肉 購入ページへ（外部サイト） その他商品一覧 La+YACHIYO（ラプラスヤチヨ） La+YACHIYO　ROOM　ホワイト・モー... 720ml ¥ 2,200 (税込) 八千代（YACHIYO） 八千代　純米吟醸 ml ¥ 1,850 (税込) 八千代（YACHIYO） KABAラベル　活性純米にごり酒（生） ml ¥ 1,650 (税込) 飲める・買えるお店 該当するリストがありません</p>",https://storage.googleapis.com/studio-cms-assets/projects/YPqrD0nkW5/s-640x640_v-fs_webp_380bbc03-efa1-4927-8853-6743c1420142.jpg,efC0wW5g,https://ec.yachiyo-sake.com/items/56480974
hteicjqi,KABAラベル　活性純米にごり酒（生）,価格,1650,"<p>商品詳細 数十年前に広島より杜氏を招き、より手間のかかる四段仕込みで醸し、その味を受け継ぎ今も造り続けています。 レギュラー商品のにごり酒よりも辛口で口当たりはとろみがあり、シュワシュワと口の中で弾けるフレッシュな味わいが特徴的です。 購入ページへ（外部サイト） その他商品一覧 La+YACHIYO（ラプラスヤチヨ） La+YACHIYO　ROOM　ホワイト・モー... 720ml ¥ 2,200 (税込) 八千代（YACHIYO） 八千代　純米吟醸 ml ¥ 1,850 (税込) 八千代（YACHIYO） KABAラベル　活性純米にごり酒（生） ml ¥ 1,650 (税込) 飲める・買えるお店 該当するリストがありません</p>",https://storage.googleapis.com/studio-cms-assets/projects/YPqrD0nkW5/s-1000x1000_v-fs_webp_9319e62b-e93c-48bf-8b1a-3d8bed30cae8.jpg,HteicjQI,https://item.rakuten.co.jp/kikkys-33/s107/
ozuvf2bv,松美酉 純米吟醸 琴姫,価格,1815,<p>商品詳細 自社の田んぼで栽培した酒米「若水」を１００％使用しています。 フルーティーでスッキリとした飲み口のお酒です。 冷やして飲むのがオススメです。 購入ページへ（外部サイト） その他商品一覧 飲める・買えるお店 該当するリストがありません</p>,https://storage.googleapis.com/studio-cms-assets/projects/YPqrD0nkW5/s-462x462_webp_958c2730-fd15-414e-8e9f-a0cc842daa04.jpg,oZUVf2bv,https://item.rakuten.co.jp/arch-shop/matsu-koto720/
qtl_0b9v,松みどり 大吟醸 原酒,価格,3143,<p>商品詳細 中沢酒造の最高級酒。 低温で長期間発酵をさせた、フルーティーで濃醇な味わいの大吟醸酒。 加水をしていない原酒タイプなので、飲みごたえあり。 購入ページへ（外部サイト） その他商品一覧 飲める・買えるお店 該当するリストがありません</p>,https://storage.googleapis.com/studio-cms-assets/projects/YPqrD0nkW5/s-1080x1080_v-fs_webp_fd6621e1-9fc5-44b4-9847-199381206f9d.jpg,qTl_0b9V,https://item.rakuten.co.jp/arch-shop/matsu-daigen720/
yjab-niq,MIZUBASHO PURE 瓶内二次発酵,価格,6000,<p>商品詳細 伝統的な日本酒製法に瓶内二次発酵を取り入れた、本格的なスパークリング酒。 世界のトップシェフ達が「初めての食感」と驚嘆する逸品。チェリーやライチの香味を持ち、シルキーな泡が妖精のように料理を包みます。構想から１０年、数百回にも及ぶ試行錯誤の中、２００８年に米の可能性と魅力を引き出し誕生いたしました。 購入ページへ（外部サイト） その他商品一覧 飲める・買えるお店 該当するリストがありません</p>,https://storage.googleapis.com/studio-cms-assets/projects/YPqrD0nkW5/s-240x240_webp_d2b867d2-91d2-4736-8fca-06831da88459.jpg,YJab-NIq,https://a.r10.to/hRYG29
yhmftr5k,獺祭 スパークリング,価格,2255,<p>商品詳細 にごり酒だからこそ分かる山田錦の米の甘み。 瓶内二次発酵が生み出す爽やかな発泡性。 最後に繊細かつ存在感のある純米大吟醸が見せる鮮やかな味の切れと余韻を堪能。 獺祭のスパークリングの誕生は1993年と意外に前から造られています。 女性向け、飲まない人向けというコンセプトで造られておらず”おいしい日本酒のスパークリング”というコンセプトから生み出された日本酒です。 揚げ物や味付けの濃い食事に、食後にフルーツと一緒に飲むのも合います。 購入ページへ（外部サイト） その他商品一覧 飲める・買えるお店 該当するリストがありません</p>,https://storage.googleapis.com/studio-cms-assets/projects/YPqrD0nkW5/s-400x400_webp_84f92975-6f63-422d-9cc7-96ef3628f1a2.jpg,yhMfTr5K,https://a.r10.to/hkvrFv
